'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Gere previsões altamente precisas","'98.25848389"
"'1","'LINE","'aws","'95.88846588"
"'1","'LINE","'Cloud","'99.46462250"
"'1","'LINE","'Experience","'99.88014984"
"'1","'LINE","'2025","'99.94243622"
"'1","'LINE","'Previsões no aplicativo e","'96.61915588"
"'1","'LINE","'ud","'49.17315292"
"'1","'LINE","'análises hipotéticas","'95.76132965"
"'1","'LINE","'perience","'50.59119415"
"'1","'LINE","'Automatize as previsões","'97.95880127"
"'1","'LINE","'25","'95.52252197"
"'1","'LINE","'Automate batch prediction","'99.91522217"
"'1","'LINE","'x","'79.07088470"
"'1","'LINE","'Select dataset to generate predictions for Every time the selected dataset is","'96.57873535"
"'1","'LINE","'updated (either manually OF automatically) new automatic batch prediction","'92.16557312"
"'1","'LINE","'job runs","'88.85585785"
"'1","'LINE","'Prediction frequency","'99.12331390"
"'1","'LINE","'© Immediate","'65.82637787"
"'1","'LINE","'Every time the selected dataset is updated","'98.64015961"
"'1","'LINE","'Select dataset to generate predictions on","'99.23664093"
"'1","'LINE","'Select datased","'82.57653046"
"'1","'LINE","'Cancel","'92.30539703"
