'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Get started","'99.95971680"
"'1","'LINE","'Crie um protótipo da","'96.88651276"
"'1","'LINE","'Escale seus projetos","'99.37645721"
"'1","'LINE","'Desenvolva sua","'98.92897034"
"'1","'LINE","'estratégia e equipe","'93.26309204"
"'1","'LINE","'sua estratégia","'94.85727692"
"'1","'LINE","'Cloud","'99.84752655"
"'1","'LINE","'Experience","'99.89437866"
"'1","'LINE","'Data-driven everything","'98.65646362"
"'1","'LINE","'Generative Al Innovation Center","'90.26249695"
"'1","'LINE","'AWS Marketplace (ISVs)","'99.10842133"
"'1","'LINE","'5","'99.02919006"
"'1","'LINE","'5","'82.27676392"
"'1","'LINE","'88","'84.83725739"
"'1","'LINE","'Data strategy","'99.86759949"
"'1","'LINE","'AWS Immersion Day","'99.70978546"
"'1","'LINE","'AWS Professional Services","'99.77614594"
"'1","'LINE","'AWS Pathfinder","'99.66307831"
"'1","'LINE","'AWS Migration","'99.89936066"
"'1","'LINE","'Acceleration Program","'99.90694427"
"'1","'LINE","'AWS Partner Network","'99.92301178"
"'1","'LINE","'100,000+ AWS partners globally","'99.48961639"
"'1","'LINE","'30","'97.13793182"
