'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Amazon Q em recursos do QuickSight","'99.75556946"
"'1","'LINE","'ACELERE 0 CAMINHO PARA DECISÕES BASEADAS EM DADOS PARA TODOS os USUÁRIOS","'89.73293304"
"'1","'LINE","'Experiência de criação de painéis com tecnologia de IA","'98.51255798"
"'1","'LINE","'permite que os analistas de negócios criem com mais rapidez","'98.59947205"
"'1","'LINE","'Respostas de IA para perguntas sobre dados sob demanda","'99.43876648"
"'1","'LINE","'simplifica a extração de insights para usuários corporativos","'98.13732910"
"'1","'LINE","'Amazon","'99.81594849"
"'1","'LINE","'Bedrock","'99.83939362"
"'1","'LINE","'Narrativa de dados assistida por IA","'99.53342438"
"'1","'LINE","'permite que usuários corporativos descubram e compartilhem descobertas","'97.67352295"
"'1","'LINE","'Estenda a personalização aplicativos com IA generativa","'99.25292206"
"'1","'LINE","'permite que os desenvolvedores adicionem rapidamente recursos","'98.20363617"
"'1","'LINE","'avançados","'87.17776489"
