'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Amazon QuickSight","'99.80799103"
"'1","'LINE","'Serviço de BI unificado que fornece","'97.64308167"
"'1","'LINE","'Sales Insights","'99.56216431"
"'1","'LINE","'painéis modernos, relatórios","'92.31203461"
"'1","'LINE","'Cloud","'99.80897522"
"'1","'LINE","'perfeitos em pixels e análises","'98.80693054"
"'1","'LINE","'embarcadas","'98.95725250"
"'1","'LINE","'Experience","'99.83880615"
"'1","'LINE","'Desempenho consistente em","'99.18359375"
"'1","'LINE","'2025","'99.82524872"
"'1","'LINE","'qualquer escala","'99.19267273"
"'1","'LINE","'Reduza custos pagando apenas pelo","'99.54389191"
"'1","'LINE","'104%","'81.86606598"
"'1","'LINE","'que você precisa","'97.79965210"
"'1","'LINE","'-75.50%","'65.17816925"
"'1","'LINE","'Governança baseada em políticas,","'93.92465210"
"'1","'LINE","'segurança","'98.02450562"
