'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'98.41986084"
"'1","'LINE","'aws","'88.73534393"
"'1","'LINE","'Experience","'99.72978210"
"'1","'LINE","'Impulsione a colaboração e implemente","'98.74040222"
"'1","'LINE","'2025","'99.86072540"
"'1","'LINE","'modelos","'99.46681976"
"'1","'LINE","'Deploy model","'99.47115326"
"'1","'LINE","'Implemente pipelines de","'99.05192566"
"'1","'LINE","'ience","'97.47037506"
"'1","'LINE","'MLOPS","'99.71044922"
"'1","'LINE","'Registre modelo no","'99.56907654"
"'1","'LINE","'SageMaker Model Registry","'99.65853882"
