'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'93.01306915"
"'1","'LINE","'LEVEL LEVEL CF UP","'81.06366730"
"'1","'LINE","'aws","'97.35887146"
"'1","'LINE","'Experience","'99.52590179"
"'1","'LINE","'2025","'99.86243439"
"'1","'LINE","'Cloud","'99.06898499"
"'1","'LINE","'aws","'97.97674561"
"'1","'LINE","'Experience","'99.65171051"
"'1","'LINE","'Arquitetando fundação de dados","'98.13291168"
"'1","'LINE","'2025","'99.78445435"
"'1","'LINE","'que potencializam IA Generativa","'99.35675049"
"'1","'LINE","'Lucas Rehem de Azevedo","'99.67881775"
"'1","'LINE","'Arquiteto de Soluções Enterprise","'93.41693878"
"'1","'LINE","'Amazon Web Services","'99.61415863"
