'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'executando o plano entre agentes","'97.41601563"
"'1","'LINE","'Sub-agentes e","'98.66851807"
"'1","'LINE","'Bases de conhecimento","'99.44715881"
"'1","'LINE","'Etapa 1 - Começarei com algumas pesquisas e análises","'94.88406372"
"'1","'LINE","'Passo 1.1 - Vou fazer algumas pesquisas na web,","'97.09085846"
"'1","'LINE","'primeiro ""Encontre empresas fazendo...""","'98.53128052"
"'1","'LINE","'Analista de","'98.90105438"
"'1","'LINE","'Guia de","'99.19187927"
"'1","'LINE","'Passo 1.2 - Agora, vou pesquisar sinais de demanda","'91.74856567"
"'1","'LINE","'mercado","'96.48186493"
"'1","'LINE","'estilo","'99.30028534"
"'1","'LINE","'Passo 1.3 - Agora you fazer observações e conclusões","'95.98030090"
"'1","'LINE","'ence","'81.16867828"
"'1","'LINE","'Estrategista","'98.56529236"
"'1","'LINE","'Agente de","'99.09855652"
"'1","'LINE","'Etapa 2 - Eu fiz uma pesquisa. Agora vamos redigir campanhas","'97.05279541"
"'1","'LINE","'de mercado","'99.08861542"
"'1","'LINE","'armazenamento","'95.59359741"
"'1","'LINE","'de projetos","'98.77546692"
"'1","'LINE","'Organize um","'98.84048462"
"'1","'LINE","'plano de","'99.78160858"
"'1","'LINE","'Passo 2.1 - Dada essa pesquisa, além do feedback","'97.72409821"
"'1","'LINE","'várias etapas","'98.64418793"
"'1","'LINE","'anterior, darei 3 ideias","'99.24848938"
"'1","'LINE","'entre os","'96.58821869"
"'1","'LINE","'Criador de","'98.73468018"
"'1","'LINE","'Feedback da","'99.61292267"
"'1","'LINE","'agentes","'99.49146271"
"'1","'LINE","'Passo 3 - Agora, vamos criar conteúdo para cada campanha","'97.05831146"
"'1","'LINE","'conteúdo","'75.57616425"
"'1","'LINE","'campanha","'99.61673737"
"'1","'LINE","'Passo 3.1 - Vou consultar o Guia de Estilo e criar","'94.03190613"
"'1","'LINE","'conteúdo para a ideia de campanha 1","'98.38664246"
"'1","'LINE","'Editor","'99.85687256"
"'1","'LINE","'Especialista em","'98.47379303"
"'1","'LINE","'geração de","'95.85507202"
"'1","'LINE","'video","'99.55754089"
