'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'99.37974548"
"'1","'LINE","'aws","'90.66509247"
"'1","'LINE","'Gere previsões altamente precisas","'97.88515472"
"'1","'LINE","'Experience","'99.80194092"
"'1","'LINE","'2025","'99.89730072"
"'1","'LINE","'Version 1","'81.52572632"
"'1","'LINE","'Previsões no aplicativo e","'96.34029388"
"'1","'LINE","'Hy madels","'19.78064919"
"'1","'LINE","'EndefLine","'29.66251373"
"'1","'LINE","'d","'79.99993896"
"'1","'LINE","'análises hipotéticas","'94.98135376"
"'1","'LINE","'Model status","'44.18166733"
"'1","'LINE","'Send to Amazon QuickSight","'94.88613129"
"'1","'LINE","'-","'71.91004944"
"'1","'LINE","'Send your leverage prediction analytics","'57.72911453"
"'1","'LINE","'rience","'84.31250763"
"'1","'LINE","'Automatize as previsões","'98.04643250"
"'1","'LINE","'98.315%","'91.55759430"
"'1","'LINE","'your","'55.35190582"
"'1","'LINE","'Mode name","'60.35984802"
"'1","'LINE","'Implantação de modelo","'97.36843872"
"'1","'LINE","'Canvas VI 1713157145681","'54.85710526"
"'1","'LINE","'Selected version","'93.46801758"
"'1","'LINE","'com um clique","'99.06371307"
"'1","'LINE","'VI","'39.35930252"
"'1","'LINE","'Created L 2024 559 AM","'34.79812241"
"'1","'LINE","'0","'60.44520187"
"'1","'LINE","'The","'95.83558655"
"'1","'LINE","'multi","'22.32774734"
"'1","'LINE","'shane","'10.52659893"
"'1","'LINE","'No","'68.44594574"
"'1","'LINE","'Compartilhe previsões","'95.07661438"
"'1","'LINE","'sent","'36.79454041"
"'1","'LINE","'a","'19.84497833"
"'1","'LINE","'gonerate institution","'16.12302589"
"'1","'LINE","'com o Amazon","'96.64289856"
"'1","'LINE","'Send","'45.17471313"
"'1","'LINE","'QuickSight","'99.77565002"
"'1","'LINE","'Trademark","'58.65020752"
"'1","'LINE","'12","'91.68398285"
