'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'mas se você levar um ÚNICO","'94.98065186"
"'1","'LINE","'agente lo","'98.50263214"
"'1","'LINE","'Ações de folgas remuneradas","'98.09797668"
"'1","'LINE","'obtenha-saldo-de-férias","'78.86413574"
"'1","'LINE","'Even)","'10.08843517"
"'1","'LINE","'obtenha-saldo-banco-de-horas","'86.08560181"
"'1","'LINE","'reserve-uma-folga","'98.61569214"
"'1","'LINE","'Microsserviço de","'97.15600586"
"'1","'LINE","'Banco de dados de","'99.74747467"
"'1","'LINE","'reserve-uma-férias","'98.04362488"
"'1","'LINE","'folga remunerada","'98.87284088"
"'1","'LINE","'folga remunerada","'99.58769989"
"'1","'LINE","'Ações de ausências e licenças","'96.40848541"
"'1","'LINE","'inicie-uma-licença","'95.89399719"
"'1","'LINE","'estender-licença","'94.86667633"
"'1","'LINE","'terminar-licença","'96.60927582"
"'1","'LINE","'obter-detathes-da-licença","'64.33769226"
"'1","'LINE","'Serviço de","'98.65197754"
"'1","'LINE","'Banco de dados de","'99.72158051"
"'1","'LINE","'Base de conhecimento de RH","'99.77969360"
"'1","'LINE","'ausências e licenças","'94.17158508"
"'1","'LINE","'ausências e licenças","'95.12711334"
"'1","'LINE","'V4","'99.49617004"
"'1","'LINE","'Pesquisar politicas de RH","'91.38186646"
"'1","'LINE","'Base de conhecimento de promoção","'99.35372162"
"'1","'LINE","'Políticas de folgas","'95.15251160"
"'1","'LINE","'Agente de","'99.84487915"
"'1","'LINE","'Políticas de promoção","'95.93144226"
"'1","'LINE","'folgas de RH","'99.70713043"
"'1","'LINE","'Políticas de promoção","'91.76921844"
"'1","'LINE","'Ações de folha de pagamento","'98.81485748"
"'1","'LINE","'obter-ultimo-recibo-de-pagamento","'84.07177734"
"'1","'LINE","'enviar-ticket-de-folha-de-pagamentos","'85.84745789"
"'1","'LINE","'gerenciar-deduções","'93.66312408"
"'1","'LINE","'Ações de treinamento","'97.77535248"
"'1","'LINE","'Serviço terceirizado de","'98.53667450"
"'1","'LINE","'folha de pagamento","'99.57139587"
"'1","'LINE","'encontre-treinamento","'98.89887238"
"'1","'LINE","'(***)","'40.56371307"
"'1","'LINE","'listar-certificações","'95.52499390"
"'1","'LINE","'inscrever-se-para-curso","'97.04942322"
"'1","'LINE","'enviar-avaliação","'95.62657166"
"'1","'LINE","'Microsserviço de","'97.60536194"
"'1","'LINE","'Banco de dados de","'99.76675415"
"'1","'LINE","'treinamento","'98.40320587"
"'1","'LINE","'treinamento","'98.72411346"
