'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Recursos do QuickSight","'99.32835388"
"'1","'LINE","'Visite agora","'99.28733063"
"'1","'LINE","'Cloud","'99.78963470"
"'1","'LINE","'Experience","'99.81640625"
"'1","'LINE","'av","'98.89319611"
"'1","'LINE","'2025","'99.37970734"
"'1","'LINE","'Amazon Q no QuickSight","'96.19876862"
"'1","'LINE","'Comunidade QuickSight","'99.13224030"
"'1","'LINE","'Obtenha insights mais","'99.14097595"
"'1","'LINE","'Encontre respostas para suas","'99.52993774"
"'1","'LINE","'rapidamente e tome melhores","'97.98309326"
"'1","'LINE","'perguntas, recursos de aprendizado","'98.50195313"
"'1","'LINE","'decisões com seu assistente de IA","'98.76473236"
"'1","'LINE","'e eventos em sua área","'96.43376160"
"'1","'LINE","'generativo","'95.81503296"
