'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'2. Automatize processos complexos com agentes","'98.73050690"
"'1","'LINE","'supervisores...","'97.41040039"
"'1","'LINE","'Dê-me uma","'97.11059570"
"'1","'LINE","'estratégia marketing","'99.02964783"
"'1","'LINE","'de","'99.83159637"
"'1","'LINE","'completa para","'99.61871338"
"'1","'LINE","'meu novo","'99.63710785"
"'1","'LINE","'produto","'99.33322906"
"'1","'LINE","'XYZ.","'94.85315704"
"'1","'LINE","'Sub-agentes e bases de conhecimento","'99.23418427"
"'1","'LINE","'Feedback da","'99.69995880"
"'1","'LINE","'Estrategista de","'99.42440796"
"'1","'LINE","'Criador de","'99.20598602"
"'1","'LINE","'Guia de","'96.22775269"
"'1","'LINE","'marketing","'99.85861969"
"'1","'LINE","'conteúdo","'87.94853973"
"'1","'LINE","'estilo","'97.23717499"
"'1","'LINE","'campanha","'99.24777985"
"'1","'LINE","'Analista de","'99.62963867"
"'1","'LINE","'Editor","'99.74200439"
"'1","'LINE","'Agente de","'99.40251160"
"'1","'LINE","'Especialista en","'98.30722809"
"'1","'LINE","'mercado","'99.24182129"
"'1","'LINE","'armazenamento","'97.01699066"
"'1","'LINE","'geração de","'94.70396423"
"'1","'LINE","'de projetos","'99.76717377"
"'1","'LINE","'video","'98.77120972"
