'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'aws","'93.45366669"
"'1","'LINE","'Cloud","'99.91860962"
"'1","'LINE","'Experience","'99.88481140"
"'1","'LINE","'2025","'99.89792633"
"'1","'LINE","'Amazon Q Developer Java transformation","'99.71212006"
"'1","'LINE","'4,500","'99.81923676"
"'1","'LINE","'$260M","'99.11502838"
"'1","'LINE","'Anos de trabalho de desenvolvimento","'99.35659027"
"'1","'LINE","'Economia de custo anual","'99.48996735"
"'1","'LINE","'economizados","'98.83299255"
"'1","'LINE","'27","'97.86430359"
