'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'99.13179016"
"'1","'LINE","'aws","'98.52092743"
"'1","'LINE","'Experience","'99.68222809"
"'1","'LINE","'2025","'99.73865509"
"'1","'LINE","'Agenda","'99.46417236"
"'1","'LINE","'Cloud","'99.72520447"
"'1","'LINE","'Abordagem da AWS para uso seguro da IA","'99.64992523"
"'1","'LINE","'Experience","'99.76696777"
"'1","'LINE","'2025","'99.78622437"
"'1","'LINE","'Camada de aplicação: Segurança para Amazon Q","'98.20026398"
"'1","'LINE","'Data flow e ferramentas para proteção","'99.42110443"
