'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'SEE","'6.08730793"
"'1","'LINE","'aws","'95.16864014"
"'1","'LINE","'aws","'84.12378693"
"'1","'LINE","'laws","'66.49660492"
"'1","'LINE","'PARTNER","'99.95101929"
"'1","'LINE","'100","'99.96286011"
"'1","'LINE","'PARTNER","'99.92902374"
"'1","'LINE","'Services","'50.94187927"
"'1","'LINE","'Certificações","'95.90233612"
"'1","'LINE","'CERTIFIED","'99.01354980"
"'1","'LINE","'aws","'99.41946411"
"'1","'LINE","'Cl","'49.61524200"
"'1","'LINE","'WS","'90.86736298"
"'1","'LINE","'Select","'99.98112488"
"'1","'LINE","'Ex","'79.41277313"
"'1","'LINE","'laws","'60.60710526"
"'1","'LINE","'aws","'71.20845032"
"'1","'LINE","'laws","'66.78099060"
"'1","'LINE","'2","'59.99180603"
"'1","'LINE","'Validações de serviço","'97.78461456"
"'1","'LINE","'PARTNER","'99.97049713"
"'1","'LINE","'PARTNER","'99.95776367"
"'1","'LINE","'PARTNER","'99.93669128"
"'1","'LINE","'concedidas pela AWS","'99.19787598"
"'1","'LINE","'Delivery","'41.75976944"
"'1","'LINE","'que comprovam","'99.39452362"
"'1","'LINE","'expertise na entrega.","'92.08418274"
"'1","'LINE","'aws","'94.87661743"
"'1","'LINE","'aws","'84.42997742"
"'1","'LINE","'aws","'73.99147034"
"'1","'LINE","'PARTNER","'99.93444061"
"'1","'LINE","'PARTNER","'99.93671417"
"'1","'LINE","'PARTNER","'99.94792938"
"'1","'LINE","'ANSWER","'15.49404240"
