'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'99.43939209"
"'1","'LINE","'aws","'99.26042938"
"'1","'LINE","'Experience","'99.84653473"
"'1","'LINE","'LET'S LEVEL LEVEL OF UP","'69.46865845"
"'1","'LINE","'2025","'99.94788361"
"'1","'LINE","'d","'98.39753723"
"'1","'LINE","'rience","'99.53765869"
"'1","'LINE","'A abordagem da AWS para proteger","'99.79792786"
"'1","'LINE","'a IA generativa","'99.54885864"
"'1","'LINE","'Matheus Anderle de Souza","'99.77254486"
"'1","'LINE","'Senior Solutions Architect","'99.71312714"
"'1","'LINE","'AWS","'99.83893585"
