'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'mas os agentes individuais","'98.68257904"
"'1","'LINE","'ainda . são isolados e limitados","'95.26556396"
"'1","'LINE","'Experiência","'92.06237030"
"'1","'LINE","'Multiagentes do tipo ""faça","'96.16019440"
"'1","'LINE","'Automação complexa ainda","'97.50461578"
"'1","'LINE","'fragmentada de","'99.17413330"
"'1","'LINE","'você mesmo"" é difícil","'94.39393616"
"'1","'LINE","'sem solução","'97.47354126"
"'1","'LINE","'usuário","'95.38048553"
"'1","'LINE","'05","'65.04060364"
"'1","'LINE","'os","'41.29310989"
"'1","'LINE","'Precisa ser confiável, de","'97.74540710"
"'1","'LINE","'Não há um caminho claro","'98.50116730"
"'1","'LINE","'Um mar de aplicativos","'99.33414459"
"'1","'LINE","'para os usuários","'95.96041870"
"'1","'LINE","'baixa latência e escalável","'98.48473358"
"'1","'LINE","'para resolver problemas","'99.54793549"
"'1","'LINE","'encontrarem e","'99.32684326"
"'1","'LINE","'Tira tempo do principal","'99.84275818"
"'1","'LINE","'revolucionários","'97.30077362"
"'1","'LINE","'navegarem","'99.31179047"
"'1","'LINE","'valor de negócio","'98.22803497"
"'1","'LINE","'Difícil manter o ritmo","'88.52641296"
