'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Generative Al","'93.37546539"
"'1","'LINE","'Application","'99.58361816"
"'1","'LINE","'Data","'99.83105469"
"'1","'LINE","'nce","'99.24594879"
"'1","'LINE","'Foundation","'99.93762970"
"'1","'LINE","'ARMAZENANENTO","'59.44719315"
"'1","'LINE","'GOVERNANÇA","'82.89270782"
"'1","'LINE","'& COMPLIANCE","'97.69059753"
"'1","'LINE","'DATABASES,","'97.00753784"
"'1","'LINE","'ANALYTICS","'99.83825684"
"'1","'LINE","'& DATA LAKES","'99.64868164"
"'1","'LINE","'DATA","'99.81398010"
"'1","'LINE","'INTEGRATION","'99.63949585"
