'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'agentes?","'85.72782898"
"'1","'LINE","'aws","'99.57971191"
"'1","'LINE","'2025","'97.59267426"
"'1","'LINE","'aws","'99.13121033"
"'1","'LINE","'Clo","'99.17981720"
"'1","'LINE","'ano do valor ao","'99.79549408"
"'1","'LINE","'Come ter todos colaboradores adotandoJAT","'66.90912628"
"'1","'LINE","'e","'15.20071030"
"'1","'LINE","'Exp","'86.74465179"
"'1","'LINE","'negócio","'93.90622711"
"'1","'LINE","'20","'99.77848053"
"'1","'LINE","'Quain politicas regulações devo estar atento?","'77.60778046"
"'1","'LINE","'Quah os modelos de dominia","'69.08679962"
"'1","'LINE","'especifico?","'89.10812378"
"'1","'LINE","'Como-extrai Inteligência de multimodal. Visio","'61.35782623"
"'1","'LINE","'computacional","'75.48982239"
"'1","'LINE","'Como construe sistemas multimodais?","'90.01880646"
