'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Experimente o QuickSight gratuitamente","'97.64759827"
"'1","'LINE","'por 30 dias","'99.62635040"
"'1","'LINE","'Experimente a inteligência de negócios","'97.68678284"
"'1","'LINE","'unificada","'98.60497284"
"'1","'LINE","'Cloud","'99.63333893"
"'1","'LINE","'Acesso total a todos os recursos","'99.58335876"
"'1","'LINE","'Até 4 usuários de qualquer tipo*","'97.78917694"
"'1","'LINE","'Experience","'99.76824188"
"'1","'LINE","'2025","'99.77894592"
"'1","'LINE","'Comece seu teste gratuito agora","'99.27538300"
"'1","'LINE","'. Um usuário deve ser administrador ou administrador profissional para gerenciamento de contas","'94.67723083"
