'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Amplie aplicativos personalizados","'99.03453827"
"'1","'LINE","'com IA","'99.14291382"
"'1","'LINE","'ADICIONE RAPIDAMENTE RECURSOS DE BI GENERATIVO A APLICATIVOS DA WEB","'93.00611877"
"'1","'LINE","'Anthology Eluminate","'58.36330032"
"'1","'LINE","'Trabalha com qualquer","'99.13472748"
"'1","'LINE","'Data O&A","'90.32725525"
"'1","'LINE","'dado","'99.73881531"
"'1","'LINE","'ience","'94.78913879"
"'1","'LINE","'Refine a compreensão da","'98.82868958"
"'1","'LINE","'linguagem para otimizar casos","'99.00035858"
"'1","'LINE","'de uso específicos e contextos","'96.04850769"
"'1","'LINE","'aw","'98.84315491"
"'1","'LINE","'379.208.837","'65.62093353"
"'1","'LINE","'31,172","'67.92562866"
"'1","'LINE","'de dados, forneça perguntas","'98.12906647"
"'1","'LINE","'sugeridas para ajudar os","'98.10438538"
"'1","'LINE","'usuários a começar","'96.23533630"
"'1","'LINE","'Experiência perfeita","'96.10443115"
"'1","'LINE","'Personalize o tamanho, o tema","'88.34817505"
"'1","'LINE","'e a interação para se adequar à","'97.54935455"
"'1","'LINE","'sua marca","'99.57135010"
