'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'99.08183289"
"'1","'LINE","'aws","'93.68420410"
"'1","'LINE","'Experience","'99.79182434"
"'1","'LINE","'Resumo dos principais casos de uso","'99.32074738"
"'1","'LINE","'2025","'99.89488983"
"'1","'LINE","'C","'66.01887512"
"'1","'LINE","'Acabe com débitos técnicos em escala","'99.16574860"
"'1","'LINE","'dependências com o Amazon Q Developer Agent para transformação de código","'96.99227905"
"'1","'LINE","'Modernize projetos e atualize a versões de código e","'98.60464478"
"'1","'LINE","'C","'70.90954590"
"'1","'LINE","'Impulsione a produtividade do desenvolvimento","'98.52643585"
"'1","'LINE","'Obtenha recomendações de codificação inline, resuma, documente o código,","'94.91091156"
"'1","'LINE","'escaneie problemas de segurança, identifique e solucione bugs e escreva testes","'98.72297668"
"'1","'LINE","'de unidade","'99.76726532"
"'1","'LINE","'C","'75.23591614"
"'1","'LINE","'Melhore a segurança e a qualidade do código","'99.29543304"
"'1","'LINE","'Código mais seguro com menos esforço, com a scan de e correção","'98.46046448"
"'1","'LINE","'automatizada de código","'98.68434143"
