'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'FIRESIDE CHAT","'99.84451294"
"'1","'LINE","'aws","'98.30269623"
"'1","'LINE","'Cloud","'99.85169220"
"'1","'LINE","'TALK SHOW","'98.25846863"
"'1","'LINE","'Experience","'99.46092224"
"'1","'LINE","'2025","'99.84113312"
"'1","'LINE","'hotmart","'99.88425446"
"'1","'LINE","'inter","'94.24090576"
"'1","'LINE","'+MaterDei","'98.38128662"
"'1","'LINE","'Rede de Saúde","'96.60936737"
"'1","'LINE","'BRUNO BRAGA","'99.84082794"
"'1","'LINE","'VITOR MATTIOLI ROLIM","'99.77214050"
"'1","'LINE","'IT DIRECTOR","'99.68367767"
"'1","'LINE","'LARA SALVADOR GEO","'99.86199951"
"'1","'LINE","'Tech Manager Data & AI","'98.36067963"
"'1","'LINE","'DIRETORA DE INOVAÇÃO","'88.01627350"
"'1","'LINE","'Confidencial and Trademark","'80.27072906"
