'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'1. Unifique a experiência do cliente","'98.12484741"
"'1","'LINE","'1","'99.46009064"
"'1","'LINE","'W","'63.72975159"
"'1","'LINE","'Especialista","'98.21121979"
"'1","'LINE","'1","'99.74667358"
"'1","'LINE","'em folgas","'99.17065430"
"'1","'LINE","'Regras de","'99.61957550"
"'1","'LINE","'Ainda tenho férias este","'99.59781647"
"'1","'LINE","'ano?","'99.65399170"
"'1","'LINE","'licenças","'88.89569855"
"'1","'LINE","'Sim, mais 6 dias.","'98.54944611"
"'1","'LINE","'W","'66.52536011"
"'1","'LINE","'W","'80.43388367"
"'1","'LINE","'Especialista","'98.87220001"
"'1","'LINE","'Agente de RH","'99.80753326"
"'1","'LINE","'como agente","'99.71558380"
"'1","'LINE","'em licenças","'93.93120575"
"'1","'LINE","'supervisor","'99.81306458"
"'1","'LINE","'Políticas","'92.21256256"
"'1","'LINE","'E","'39.88912582"
"'1","'LINE","'de RH","'99.83976746"
"'1","'LINE","'Especialista em","'96.80478668"
"'1","'LINE","'promoção","'97.13400269"
