'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'0 contexto por trás dos agentes","'98.62804413"
"'1","'LINE","'Amazon Bedrock","'99.81281281"
"'1","'LINE","'$","'72.55891418"
"'1","'LINE","'Processamento","'96.15646362"
"'1","'LINE","'Experiência","'92.89994049"
"'1","'LINE","'Investimento","'98.60206604"
"'1","'LINE","'e pesquisa","'99.38758850"
"'1","'LINE","'de reclamações","'95.14745331"
"'1","'LINE","'do cliente","'99.64748383"
"'1","'LINE","'médica","'97.77349854"
"'1","'LINE","'de seguros","'99.44581604"
"'1","'LINE","'Assistentes","'98.59438324"
"'1","'LINE","'Análise da","'98.66308594"
"'1","'LINE","'de marketing","'99.88990784"
"'1","'LINE","'causa raiz","'99.06101227"
