'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'UP","'99.94803619"
"'1","'LINE","'Cloud","'96.53997040"
"'1","'LINE","'LET' sun LEVEL LEVEL ur","'70.65409088"
"'1","'LINE","'aws","'96.69150543"
"'1","'LINE","'Experience","'99.63732910"
"'1","'LINE","'2025","'99.58319855"
"'1","'LINE","'Cloud","'99.29579163"
"'1","'LINE","'Escalando IA Generativa","'98.97776031"
"'1","'LINE","'Experience","'99.41803741"
"'1","'LINE","'2025","'99.86077881"
"'1","'LINE","'com Bedrock Multi-Agents","'99.67581177"
"'1","'LINE","'Renan Lima (ele/dele)","'99.59487915"
"'1","'LINE","'Arquiteto de aprendizado profundo, Centro de Inovação de IA Generativa","'97.79912567"
"'1","'LINE","'Amazon Web Services","'99.39742279"
