'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cumpra os requisitos legais","'88.36711884"
"'1","'LINE","'Proteja propriedade","'99.53334045"
"'1","'LINE","'e regulamentares","'98.83546448"
"'1","'LINE","'intelectual","'80.99082184"
"'1","'LINE","'aws","'99.26576233"
"'1","'LINE","'aws","'99.12622833"
"'1","'LINE","'AT","'28.61168671"
"'1","'LINE","'Mitigue viés","'94.46759033"
"'1","'LINE","'Gerencie contra o uso","'89.92939758"
"'1","'LINE","'DESAFIOS","'99.50559235"
"'1","'LINE","'indevido conteúdo","'80.05245972"
"'1","'LINE","'prejudicial","'98.01353455"
"'1","'LINE","'Atenda às necessidades de","'99.43790436"
"'1","'LINE","'privacidade e proteção de","'99.21912384"
"'1","'LINE","'dados","'99.83131409"
"'1","'LINE","'Garanta","'99.91121674"
"'1","'LINE","'responsabilidade","'98.57212830"
"'1","'LINE","'e","'90.23435211"
"'1","'LINE","'transparência","'97.76416779"
"'1","'LINE","'(O)","'36.49126434"
"'1","'LINE","'Entenda sobre alucinações","'98.81766510"
"'1","'LINE","'aws","'66.36100769"
