'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'loud","'96.90092468"
"'1","'LINE","'46%","'99.86619568"
"'1","'LINE","'93%","'99.67159271"
"'1","'LINE","'perience","'74.76492310"
"'1","'LINE","'25","'99.63954926"
"'1","'LINE","'Os CDOs veem a qualidade dos","'99.24108124"
"'1","'LINE","'Os CDOs consideram que a","'99.14372253"
"'1","'LINE","'dados como O desafio #1 para","'92.10144806"
"'1","'LINE","'estratégia de dados de ponta a","'99.32914734"
"'1","'LINE","'implementar IA generativa","'98.37760162"
"'1","'LINE","'ponta é crítica para iniciativas","'97.36359406"
"'1","'LINE","'de IA generativa","'99.52342224"
"'1","'LINE","'Source CDO Agenda 2024 Navigating","'89.17063904"
"'1","'LINE","'aws","'92.33737946"
