'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'o que os clientes de IA generativa estão pedindo","'96.66600037"
"'1","'LINE","'A","'96.14189911"
"'1","'LINE","'(i)","'14.82040882"
"'1","'LINE","'X","'87.18107605"
"'1","'LINE","'Ajude-me a automatizar","'99.43791199"
"'1","'LINE","'Ajude-me a me","'99.75871277"
"'1","'LINE","'Ajude-me a encontrar","'99.38541412"
"'1","'LINE","'fluxos de trabalho","'99.79418945"
"'1","'LINE","'mover mais rápido","'96.54697418"
"'1","'LINE","'soluções mais robustas","'97.64791107"
"'1","'LINE","'complexos","'99.43149567"
"'1","'LINE","'e escaláveis","'98.43005371"
