'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'A pergunta na mente","'99.49773407"
"'1","'LINE","'aws","'99.54996490"
"'1","'LINE","'Cloud","'99.89437866"
"'1","'LINE","'WS","'76.19693756"
"'1","'LINE","'de todo CEO é","'99.45380402"
"'1","'LINE","'Experie","'92.24350739"
"'1","'LINE","'2025","'99.36472321"
"'1","'LINE","'""Qual é a nossa","'99.46240234"
"'1","'LINE","'estratégia de IA","'96.64781189"
"'1","'LINE","'generativa?""","'96.90664673"
"'1","'LINE","'laws","'91.53068542"
