'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'Cloud","'81.19329071"
"'1","'LINE","'aws","'65.23372650"
"'1","'LINE","'Experience","'99.34295654"
"'1","'LINE","'2025","'99.80665588"
"'1","'LINE","'Preparar","'91.31555176"
"'1","'LINE","'dados","'98.76457977"
"'1","'LINE","'Mais de 50 conectores de","'99.61281586"
"'1","'LINE","'dados","'99.17733765"
"'1","'LINE","'Cloud","'98.81848145"
"'1","'LINE","'Visualize sua pipeline de","'98.82013702"
"'1","'LINE","'S","'98.85249329"
"'1","'LINE","'Experience","'99.45307159"
"'1","'LINE","'preparação de dados","'98.76968384"
"'1","'LINE","'7","'76.18087769"
"'1","'LINE","'2025","'99.62988281"
