'Page Number,'Tipo,'Texto,'Confidence Score % (Line),
"'1","'LINE","'AWS Stack de Dados e Al","'93.79110718"
"'1","'LINE","'Amazon","'99.86826324"
"'1","'LINE","'Usuários","'81.56797028"
"'1","'LINE","'Experiência","'93.27970886"
"'1","'LINE","'Amazon Q","'99.66003418"
"'1","'LINE","'QuickSight","'99.56639099"
"'1","'LINE","'AI/ML and Generative AI","'92.67573547"
"'1","'LINE","'Data Processing","'99.42040253"
"'1","'LINE","'oud","'99.40478516"
"'1","'LINE","'of","'37.64725113"
"'1","'LINE","'Builders &","'99.62369537"
"'1","'LINE","'AWS Glue","'99.79499817"
"'1","'LINE","'Amazon","'99.87462616"
"'1","'LINE","'Amazon","'99.90428162"
"'1","'LINE","'developers","'99.87662506"
"'1","'LINE","'Agir","'99.78862000"
"'1","'LINE","'Amazon EMR","'99.79933167"
"'1","'LINE","'Bedrock","'99.78090668"
"'1","'LINE","'SageMaker","'99.70070648"
"'1","'LINE","'perience","'98.43752289"
"'1","'LINE","'E","'34.83615494"
"'1","'LINE","'25","'99.63102722"
"'1","'LINE","'AWS Glue","'99.86802673"
"'1","'LINE","'Stewards","'99.21713257"
"'1","'LINE","'Governe","'99.84619141"
"'1","'LINE","'Amazon","'99.94157410"
"'1","'LINE","'AWS Lake","'99.78898621"
"'1","'LINE","'DataZone","'99.45235443"
"'1","'LINE","'Formation","'99.93756104"
"'1","'LINE","'15+","'99.80108643"
"'1","'LINE","'database","'99.75123596"
"'1","'LINE","'Amazon","'99.95208740"
"'1","'LINE","'Amazon Aurora","'99.78031158"
"'1","'LINE","'Amazon","'99.91168213"
"'1","'LINE","'Amazon RDS","'99.92205811"
"'1","'LINE","'engines","'99.80306244"
"'1","'LINE","'Engineers and","'99.91751099"
"'1","'LINE","'DynamoDB","'99.79887390"
"'1","'LINE","'OpenSearch Service","'99.89433289"
"'1","'LINE","'Armazene &","'99.85832214"
"'1","'LINE","'architects","'99.88015747"
"'1","'LINE","'Gerencie","'99.63614655"
"'1","'LINE","'OF","'69.59545898"
"'1","'LINE","'Amazon S3","'98.87062073"
"'1","'LINE","'Amazon Data","'99.86982727"
"'1","'LINE","'Amazon Kinesis","'99.75632477"
"'1","'LINE","'Amazon Redshift","'99.94445038"
"'1","'LINE","'Open Table","'99.87344360"
"'1","'LINE","'Exchange","'99.88303375"
"'1","'LINE","'Formats","'99.58279419"
"'1","'LINE","'A","'84.33139038"
"'1","'LINE","'A","'86.31478882"
"'1","'LINE","'A","'88.43720245"
"'1","'LINE","'A","'89.82967377"
"'1","'LINE","'A","'90.92362213"
"'1","'LINE","'aws","'97.89871216"
"'1","'LINE","'ON-PREMISES","'98.87563324"
"'1","'LINE","'WEB/LOGS","'99.57219696"
"'1","'LINE","'ENTERPRISE","'99.71672058"
"'1","'LINE","'IOT/DEVICES","'97.94183350"
"'1","'LINE","'THIRD-PARTY","'99.82820129"
"'1","'LINE","'DATA","'99.89944458"
"'1","'LINE","'DATA","'99.89737701"
"'1","'LINE","'APPS","'99.81716919"
"'1","'LINE","'DATA","'99.92562866"
"'1","'LINE","'15","'99.89679718"
